ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
254981_at,0.000654,6.79E-06,1.22E+01,4.605328,7.96E-01,AT4G10480,Nascent polypeptide-associated complex subunit alpha-like protein 4
255224_at,0.000656,6.90E-06,1.22E+01,4.588383,5.30E-01,AT4G05400,copper ion binding protein
261377_at,0.000656,6.93E-06,1.22E+01,4.58493,5.97E-01,AT1G18850,hypothetical protein
251221_at,0.000656,6.94E-06,-1.22E+01,4.582596,-1.24,AT3G62550,drought responsive ATP-binding motif containing protein
261578_at,0.000656,6.98E-06,1.22E+01,4.577156,5.40E-01,AT1G01100,60S acidic ribosomal protein P1-1
259282_at,0.000656,7.03E-06,-1.22E+01,4.570315,-1.02,GPAT5,glycerol-3-phosphate acyltransferase 5
266959_at,0.000656,7.09E-06,1.22E+01,4.560966,5.58E-01,MCM5,minichromosome maintenance protein 5
251628_at,0.000656,7.15E-06,1.21E+01,4.552119,6.44E-01,EIF3E,eukaryotic translation initiation factor 3E
257745_at,0.000656,7.15E-06,-1.21E+01,4.552006,-6.52E-01,AT3G29240,hypothetical protein
251185_at,0.000656,7.16E-06,1.21E+01,4.550859,4.70E-01,AT3G62870,60S ribosomal protein L7a-2
266210_at,0.000656,7.17E-06,1.21E+01,4.549462,5.54E-01,PGY1,60S ribosomal protein L10a-2
252102_at,0.000656,7.19E-06,-1.21E+01,4.547248,-8.94E-01,LTI30,dehydrin Xero 2
252442_at,0.000656,7.19E-06,1.21E+01,4.546877,9.61E-01,DUT1,deoxyuridine 5'-triphosphate nucleotidohydrolase
251783_at,0.000656,7.19E-06,1.21E+01,4.546839,8.49E-01,RPL23AB,60S ribosomal protein L23a-2
263264_at,0.00066,7.26E-06,1.21E+01,4.537053,4.90E-01,HTA8,histone H2A 8
248639_at,0.000663,7.34E-06,-1.21E+01,4.525933,-5.78E-01,HCT,hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase
254998_at,0.000663,7.36E-06,-1.21E+01,4.523067,-1.07,AT4G09760,choline synthase
248559_at,0.000663,7.38E-06,1.21E+01,4.519859,5.13E-01,CPuORF37///CPuORF36///AT5G50010,conserved peptide upstream open reading frame 37///conserved peptide upstream open reading frame 36///transcription factor bHLH145
248551_at,0.000664,7.43E-06,-1.21E+01,4.513633,-5.90E-01,WR3,high-affinity nitrate transporter 3.1
262691_at,0.000668,7.51E-06,1.20E+01,4.502568,4.37E-01,AT1G62740,carboxylate clamp-tetratricopeptide repeat protein HOP2
247252_at,0.000668,7.52E-06,1.20E+01,4.500128,9.16E-01,RGF9,root meristem growth factor 9
249276_at,0.000668,7.55E-06,1.20E+01,4.49631,5.66E-01,POLA3,DNA primase POLA3
263226_at,0.000668,7.58E-06,1.20E+01,4.491891,5.08E-01,AT1G30690,Sec14p-like phosphatidylinositol transfer protein patellin-4
247359_at,0.00067,7.72E-06,-1.20E+01,4.473677,-1.02,AT5G63560,HXXXD-type acyl-transferase-like protein
252209_at,0.00067,7.73E-06,-1.20E+01,4.471945,-1,AT3G50400,GDSL esterase/lipase
258715_at,0.00067,7.74E-06,1.20E+01,4.471227,6.21E-01,AT3G09630,60S ribosomal protein L4-1
252055_at,0.00067,7.75E-06,1.20E+01,4.470222,6.84E-01,AT3G52580,40S ribosomal protein S14-3
254828_at,0.00067,7.76E-06,1.20E+01,4.468433,7.43E-01,AIR1,auxin-Induced in Root cultures 1
267293_at,0.000681,7.91E-06,-1.20E+01,4.448185,-8.39E-01,TET8,tetraspanin8
266353_at,0.000685,8.01E-06,1.19E+01,4.435723,6.74E-01,MLP328,MLP-like protein 328
246067_at,0.000685,8.02E-06,-1.19E+01,4.434071,-6.57E-01,AT5G19410,ABC transporter G family member 23
250779_at,0.000687,8.11E-06,1.19E+01,4.422352,4.52E-01,EIF2 ALPHA,translation initiation factor eIF-2 alpha subunit
265340_at,0.000687,8.13E-06,1.19E+01,4.420743,4.73E-01,AT2G18330,AAA-type ATPase-like protein
245998_at,0.000687,8.14E-06,1.19E+01,4.419104,4.68E-01,SUS1,sucrose synthase 1
260234_at,0.000687,8.17E-06,-1.19E+01,4.414927,-1.3,AT1G74460,GDSL esterase/lipase
258867_at,0.000687,8.25E-06,1.19E+01,4.40468,5.51E-01,AT3G03130,hypothetical protein
249983_at,0.000687,8.28E-06,1.19E+01,4.401812,1.13,AT5G18470,curculin-like (mannose-binding) lectin family protein
245181_at,0.000687,8.28E-06,-1.19E+01,4.401163,-9.76E-01,AT5G12420,O-acyltransferase (WSD1-like) family protein
248689_at,0.000687,8.31E-06,1.19E+01,4.398146,7.71E-01,PAT1,GRAS family transcription factor
252563_at,0.000687,8.31E-06,-1.19E+01,4.397201,-1.21,EXLA1,expansin-like A1
266396_at,0.000694,8.43E-06,-1.18E+01,4.382684,-6.68E-01,AT2G38790,hypothetical protein
265998_at,0.000698,8.51E-06,-1.18E+01,4.373603,-6.90E-01,ALDH11A3,NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
257718_at,0.000698,8.54E-06,-1.18E+01,4.369676,-6.63E-01,NAC058,NAC domain containing protein 58
256321_at,0.000702,8.61E-06,-1.18E+01,4.360773,-1.18,LOX1,lipoxygenase 1
256068_at,0.000709,8.73E-06,1.18E+01,4.346919,3.93E-01,ATE1,ATPase E1
252601_s_at,0.000712,8.81E-06,1.18E+01,4.337877,5.77E-01,AT5G62300///AT3G45030,40S ribosomal protein S20-1///40S ribosomal protein S20-1
245739_at,0.000714,8.85E-06,1.17E+01,4.332146,4.93E-01,CYCA1;1,cyclin-A1-1
245502_at,0.000714,8.91E-06,1.17E+01,4.325352,4.61E-01,AT4G15640,hypothetical protein
266705_at,0.000714,8.93E-06,1.17E+01,4.323265,8.49E-01,AT5G56670///AT4G29390///AT2G19750,40S ribosomal protein S30///40S ribosomal protein S30///40S ribosomal protein S30
265656_at,0.000714,8.96E-06,1.17E+01,4.320401,8.34E-01,AT2G13820,Non-specific lipid-transfer protein-like protein
249466_at,0.000719,9.08E-06,1.17E+01,4.306396,7.35E-01,RPL5B,60S ribosomal protein L5-2
259751_at,0.000719,9.08E-06,-1.17E+01,4.30601,-5.71E-01,MYBL2,putative myb family transcription factor
257755_at,0.000724,9.17E-06,1.17E+01,4.296198,5.31E-01,AT3G18760,translation elongation factor EF1B/ribosomal protein S6 family protein
253549_at,0.000724,9.21E-06,1.17E+01,4.291722,4.98E-01,NFD1,50S ribosomal protein L21
248139_at,0.000728,9.29E-06,1.17E+01,4.282057,1.11,AT5G54970,hypothetical protein
256983_at,0.000728,9.31E-06,1.17E+01,4.279891,8.77E-01,AT3G13470,TCP-1/cpn60 chaperonin family protein
257809_at,0.00073,9.41E-06,1.16E+01,4.269799,8.06E-01,TSO2,ribonucleoside-diphosphate reductase small chain C
263320_at,0.00073,9.43E-06,-1.16E+01,4.266522,-1.06,GolS1,galactinol synthase 1
262374_s_at,0.00073,9.47E-06,-1.16E+01,4.262764,-5.37E-01,TIR///AT1G72910,toll/interleukin-1 receptor-like protein///Toll-Interleukin-Resistance domain-containing protein
251531_at,0.00073,9.47E-06,-1.16E+01,4.262198,-1.4,AT3G58550,protease inhibitor/(LTP) family protein
247258_at,0.000732,9.53E-06,1.16E+01,4.256629,4.88E-01,AT5G64816,hypothetical protein
255908_s_at,0.00074,9.67E-06,-1.16E+01,4.240846,-6.38E-01,AT1G18010///AT1G18000,Major facilitator superfamily protein///Major facilitator superfamily protein
260287_at,0.000744,9.76E-06,-1.16E+01,4.2316,-1.74,AT1G80440,F-box/kelch-repeat protein
266172_at,0.000745,9.79E-06,1.16E+01,4.227755,1.43,PIP2E,plasma membrane intrinsic protein 2E
251638_at,0.000748,9.87E-06,1.16E+01,4.219352,6.57E-01,AT3G57490,40S ribosomal protein S2-4
261614_at,0.000749,9.92E-06,1.15E+01,4.21456,5.46E-01,PAB8,poly(A) binding protein 8
253148_at,0.00075,9.96E-06,1.15E+01,4.209993,5.25E-01,CYCB2;2,cyclin-B2-2
251996_at,0.000751,1.00E-05,-1.15E+01,4.205287,-1.07,BGAL2,beta-galactosidase 2
261490_at,0.000755,1.01E-05,1.15E+01,4.196756,6.16E-01,SAC52,60S ribosomal protein L10-1
254805_at,0.000755,1.01E-05,1.15E+01,4.192734,1.72,pEARLI 1,putative lipid transfer protein
257798_at,0.00076,1.02E-05,1.15E+01,4.182612,9.69E-01,NAI2,TSK-associating protein 1-like protein
263612_at,0.000763,1.03E-05,1.15E+01,4.174795,5.64E-01,MCM4,minichromosome maintenance protein 4
266259_at,0.000767,1.04E-05,-1.15E+01,4.166714,-7.24E-01,AT2G27830,hypothetical protein
250500_at,0.000769,1.06E-05,-1.14E+01,4.145375,-1.65,AT5G09530,protein PRO-GLU-LEU|ILE|VAL-PRO-LYS 1
260528_at,0.000769,1.06E-05,1.14E+01,4.142653,1.12,WRKY23,WRKY DNA-binding protein 23
261203_at,0.000769,1.07E-05,1.14E+01,4.139327,9.73E-01,AT1G12845,hypothetical protein
251443_at,0.000769,1.07E-05,-1.14E+01,4.136639,-1.24,AT3G59940,F-box/kelch-repeat protein SKIP20
261136_at,0.000769,1.07E-05,1.14E+01,4.136522,5.68E-01,AT1G19600,pfkB-like carbohydrate kinase family protein
256797_at,0.000769,1.07E-05,1.14E+01,4.132804,5.72E-01,AT3G18600,DEAD-box ATP-dependent RNA helicase 51
261265_at,0.000769,1.07E-05,-1.14E+01,4.132756,-8.04E-01,AT1G26800,RING/U-box domain-containing protein
254952_at,0.000769,1.07E-05,-1.14E+01,4.132431,-6.63E-01,UGE5///AT4G10955,UDP-glucose 4-epimerase 5///UDP-glucose 4-epimerase 5
263119_at,0.000769,1.07E-05,1.14E+01,4.132185,4.02E-01,AT1G03110,tRNA modification protein 82
255593_at,0.000769,1.08E-05,1.14E+01,4.130007,8.08E-01,AT4G01650,polyketide cyclase / dehydrase and lipid transport protein
263665_at,0.000769,1.08E-05,1.14E+01,4.127585,6.73E-01,AT1G04480///emb2171///AT2G33370,60S ribosomal protein L23///60S ribosomal protein L23///60S ribosomal protein L23B
267376_at,0.000782,1.11E-05,-1.14E+01,4.101913,-4.03E-01,ER,LRR receptor-like serine/threonine-protein kinase ERECTA
254066_at,0.000782,1.11E-05,-1.14E+01,4.100594,-1.04,DREB1A,dehydration-responsive element-binding protein 1A
251642_at,0.000782,1.11E-05,-1.14E+01,4.100526,-6.46E-01,SIP2,putative galactinol--sucrose galactosyltransferase 2
258764_at,0.000787,1.12E-05,1.13E+01,4.090023,5.27E-01,AT3G10720,pectinesterase 25
259009_at,0.000789,1.13E-05,1.13E+01,4.080318,2.08,PYK10,beta-glucosidase 23
248545_at,0.000789,1.13E-05,-1.13E+01,4.076345,-6.13E-01,AT5G50260,KDEL-tailed cysteine endopeptidase CEP1
262402_at,0.000789,1.14E-05,1.13E+01,4.073709,6.36E-01,TOM6,translocase of the outer mitochondrial membrane 6
254630_at,0.000789,1.14E-05,1.13E+01,4.07335,8.21E-01,AT4G18360,glycolate oxidase
246845_at,0.000789,1.14E-05,1.13E+01,4.070323,4.99E-01,AT5G26710,"glutamyl/glutaminyl-tRNA synthetase, class Ic"
255767_at,0.000789,1.14E-05,1.13E+01,4.068456,5.91E-01,AT1G16740,ribosomal protein L20
262986_at,0.000792,1.15E-05,-1.13E+01,4.061944,-9.83E-01,AT1G23390,F-box/kelch-repeat protein
266344_at,0.0008,1.16E-05,-1.13E+01,4.048529,-4.53E-01,AT2G01580,hypothetical protein
259811_at,0.000806,1.18E-05,-1.12E+01,4.037372,-6.39E-01,AT1G49830,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
263495_at,0.000808,1.18E-05,-1.12E+01,4.032086,-1.38,COR15B,cold-regulated protein 15b
249916_at,0.000811,1.19E-05,1.12E+01,4.023019,6.05E-01,HTB2,histone H2B
262260_at,0.000811,1.19E-05,1.12E+01,4.022142,8.86E-01,MLP34,MLP-like protein 34
263998_at,0.000811,1.20E-05,-1.12E+01,4.017079,-1.2,AT2G22510,hydroxyproline-rich glycoprotein family protein
260556_at,0.000811,1.20E-05,1.12E+01,4.015068,1.59,AT2G43620,chitinase family protein
252643_at,0.000834,1.24E-05,1.12E+01,3.983512,8.89E-01,AT3G44590,60S acidic ribosomal protein P2-4
249052_at,0.000835,1.25E-05,1.11E+01,3.975123,1.57,PDF1.2,ethylene- and jasmonate-responsive plant defensin
265097_at,0.000835,1.25E-05,1.11E+01,3.974369,5.38E-01,BARD1,BRCT-associated RING-finger domain-containing protein
251029_at,0.000835,1.25E-05,1.11E+01,3.973261,7.51E-01,AT5G02050,mitochondrial glycoprotein family protein
257365_x_at,0.000841,1.26E-05,1.11E+01,3.962727,1.72,PDF1.2b,putative defensin-like protein
265724_at,0.000841,1.27E-05,1.11E+01,3.958747,3.86E-01,OFP16,ovate family protein 16
253274_at,0.000844,1.28E-05,1.11E+01,3.952069,4.06E-01,EDA9,D-3-phosphoglycerate dehydrogenase
264802_at,0.000849,1.29E-05,1.11E+01,3.942776,6.80E-01,SYP111,syntaxin-related protein KNOLLE
247454_at,0.000856,1.30E-05,1.11E+01,3.93176,4.63E-01,AT5G62440,hypothetical protein
245343_at,0.00087,1.33E-05,1.10E+01,3.912153,7.51E-01,AT4G15830,ARM repeat superfamily protein
248163_at,0.000879,1.34E-05,1.10E+01,3.898202,9.88E-01,DFL1,indole-3-acetic acid-amido synthetase GH3.6
253666_at,0.000906,1.39E-05,-1.10E+01,3.863169,-1.06,XTH24,xyloglucan endotransglucosylase/hydrolase protein 24
263835_at,0.000907,1.40E-05,1.10E+01,3.858922,4.66E-01,AT2G40290,Eukaryotic translation initiation factor 2 subunit 1
260910_at,0.000919,1.42E-05,1.09E+01,3.841402,5.76E-01,IMPA-6,importin alpha isoform 6
262956_at,0.000919,1.42E-05,1.09E+01,3.840252,4.00E-01,EIF4A-2,eukaryotic initiation factor 4A-2
AFFX-r2-Bs-dap-M_at,0.000922,1.43E-05,1.09E+01,3.833828,7.70E-01,,
266510_at,0.000935,1.46E-05,1.09E+01,3.812439,4.67E-01,SWA1,transducin family nucleolar protein with WD40 repeats
251060_at,0.000935,1.46E-05,-1.09E+01,3.810442,-8.63E-01,SR1,CBL-interacting serine/threonine-protein kinase 14
260508_at,0.000935,1.47E-05,1.09E+01,3.806888,4.13E-01,GAMMA CA2,gamma carbonic anhydrase 2
267377_at,0.000935,1.47E-05,-1.09E+01,3.805698,-3.80E-01,KCS10,3-ketoacyl-CoA synthase 10
252233_at,0.000935,1.47E-05,-1.09E+01,3.804559,-6.49E-01,MYB84,transcription factor RAX3
251144_at,0.000935,1.48E-05,1.09E+01,3.80142,9.93E-01,AT5G01210,HXXXD-type acyl-transferase-like protein
258979_at,0.000935,1.48E-05,1.09E+01,3.79829,6.19E-01,AT3G09440,heat shock protein 70-3
261362_s_at,0.000935,1.48E-05,1.09E+01,3.795509,7.34E-01,AT1G41880///AT3G55750,60S ribosomal protein L35a-2///60S ribosomal protein L35a-4
266237_at,0.000938,1.49E-05,1.08E+01,3.789241,4.40E-01,RPC14,DNA-directed RNA polymerase RPAC14
264679_s_at,0.00094,1.50E-05,1.08E+01,3.783651,7.11E-01,AT1G09690///AT1G09590,60S ribosomal protein L21-1///60S ribosomal protein L21-1
248870_at,0.000952,1.52E-05,-1.08E+01,3.767632,-6.69E-01,AT5G46710,PLATZ transcription factor family protein
251486_at,0.000958,1.54E-05,1.08E+01,3.758396,6.97E-01,AT3G59540///AT2G43460,60S ribosomal protein L38///60S ribosomal protein L38
254648_at,0.000958,1.55E-05,-1.08E+01,3.750418,-4.04E-01,AT4G18550,phospholipase A1-IIgamma
256070_at,0.000958,1.55E-05,1.08E+01,3.750116,4.78E-01,AT1G13730,nuclear transport factor 2 family protein with RNA binding domain
266267_at,0.000958,1.55E-05,1.08E+01,3.749592,9.09E-01,GSTU4,glutathione S-transferase tau 4
249576_at,0.000962,1.56E-05,-1.08E+01,3.742442,-1.42,AT5G37690,GDSL esterase/lipase
246249_at,0.000978,1.59E-05,1.07E+01,3.723164,5.42E-01,AT4G36680,pentatricopeptide repeat-containing protein
252407_at,0.000982,1.60E-05,1.07E+01,3.715563,6.87E-01,MDH,malate dehydrogenase
249732_at,0.000984,1.61E-05,-1.07E+01,3.711098,-8.52E-01,PGL5,6-phosphogluconolactonase 5
251167_at,0.000985,1.62E-05,-1.07E+01,3.701731,-7.18E-01,AT3G63360,defensin-like protein
261075_at,0.000985,1.63E-05,-1.07E+01,3.699133,-8.43E-01,AT1G07280,tetratricopeptide repeat-containing protein-like protein
267382_at,0.000985,1.63E-05,1.07E+01,3.696175,4.53E-01,AT2G44300,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
257297_at,0.000985,1.64E-05,1.07E+01,3.692684,5.00E-01,AT3G28040,probably inactive leucine-rich repeat receptor-like protein kinase
258085_at,0.000985,1.64E-05,-1.07E+01,3.692577,-5.22E-01,AT3G26100,regulator of chromosome condensation repeat-containing protein
257571_at,0.000985,1.64E-05,1.07E+01,3.692476,4.64E-01,GATA17,GATA transcription factor 17
245372_at,0.000986,1.64E-05,1.07E+01,3.68883,8.34E-01,AT4G15000,60S ribosomal protein L27-3
266946_at,0.000989,1.65E-05,-1.07E+01,3.683593,-5.03E-01,AT2G18890,putative receptor-like kinase
250670_at,0.000989,1.66E-05,1.07E+01,3.680573,1.06,PGIP1,polygalacturonase inhibitor 1
261607_at,0.000992,1.67E-05,1.07E+01,3.67451,8.11E-01,CXE5,carboxyesterase 5
264772_at,0.000994,1.67E-05,-1.07E+01,3.670028,-4.64E-01,AT1G22930,T-complex protein 11
253040_at,0.000995,1.68E-05,1.06E+01,3.66511,1.26,XTH7,xyloglucan endotransglucosylase/hydrolase protein 7
246093_at,0.000995,1.68E-05,1.06E+01,3.662876,6.76E-01,AT5G20550,"oxidoreductase, 2OG-Fe(II) oxygenase family protein"
262181_at,0.000998,1.69E-05,1.06E+01,3.656848,6.24E-01,AT1G78060,putative beta-D-xylosidase 7
245355_at,0.000999,1.70E-05,1.06E+01,3.65345,6.91E-01,AT4G17390,60S ribosomal protein L15-2
266526_at,0.001001,1.71E-05,-1.06E+01,3.646864,-4.16E-01,AT2G16980,major facilitator protein
255460_at,0.001001,1.71E-05,1.06E+01,3.64631,6.70E-01,AT4G02800,hypothetical protein
255511_at,0.001005,1.73E-05,-1.06E+01,3.637407,-4.65E-01,PIT1,protein pitchoun 1
257150_at,0.001005,1.73E-05,1.06E+01,3.633063,5.62E-01,AT3G27230,S-adenosyl-L-methionine-dependent methyltransferase-like protein
265671_at,0.001005,1.73E-05,1.06E+01,3.632662,7.78E-01,AT2G32060,40S ribosomal protein S12-2
251899_at,0.001005,1.74E-05,1.06E+01,3.630963,6.24E-01,AT3G54400,aspartyl protease family protein
258532_at,0.001013,1.76E-05,1.06E+01,3.619353,8.25E-01,AT3G06700,60S ribosomal protein L29-1
245164_at,0.001013,1.76E-05,1.06E+01,3.617095,7.75E-01,HSP60-2,heat shock protein 60-2
259443_at,0.001024,1.78E-05,1.06E+01,3.603481,8.12E-01,AT1G02360,putative chitinase
266021_at,0.001029,1.80E-05,-1.05E+01,3.595895,-7.95E-01,AT2G05910,hypothetical protein
252880_at,0.001033,1.81E-05,1.05E+01,3.587236,7.00E-01,AT4G39730,"Lipase/lipooxygenase, PLAT/LH2 family protein"
263874_at,0.001033,1.81E-05,1.05E+01,3.58543,4.88E-01,MGP1,mitochondrial F1F0-ATP synthase subunit Fad
260294_at,0.001033,1.82E-05,1.05E+01,3.583623,5.02E-01,AT1G63660,putative GMP synthase / glutamine amidotransferase
245949_at,0.00104,1.83E-05,1.05E+01,3.573141,4.47E-01,AT5G19510,Elongation factor 1-beta 2
261901_at,0.00104,1.84E-05,-1.05E+01,3.571046,-1.27,J8,chaperone protein dnaJ 8
264397_at,0.001041,1.84E-05,1.05E+01,3.567282,4.69E-01,AT1G11820,O-glycosyl hydrolases family 17 protein
263681_at,0.001055,1.87E-05,1.05E+01,3.550755,4.87E-01,ORC6,origin recognition complex subunit 6
259375_at,0.001066,1.90E-05,1.04E+01,3.537368,4.11E-01,AT3G16370,GDSL esterase/lipase
247543_at,0.001076,1.92E-05,-1.04E+01,3.525042,-1.08,ERF104,ethylene-responsive transcription factor ERF104
258620_at,0.001088,1.95E-05,-1.04E+01,3.51014,-4.35E-01,MYB107,putative transcription factor MYB107
246191_at,0.001088,1.95E-05,1.04E+01,3.508364,4.13E-01,AT5G20890,TCP-1/cpn60 chaperonin family protein
260784_at,0.001095,1.97E-05,1.04E+01,3.499395,4.22E-01,MYB13,myb domain protein 13
258816_at,0.001101,1.98E-05,1.04E+01,3.491137,4.99E-01,AT3G03960,TCP-1/cpn60 chaperonin family protein
251830_at,0.001106,2.00E-05,1.04E+01,3.483588,4.81E-01,PUR5,phosphoribosylformylglycinamidine cyclo-ligase
246238_at,0.001107,2.01E-05,-1.04E+01,3.478695,-4.73E-01,AT4G36670,putative polyol transporter 6
253195_at,0.001107,2.01E-05,-1.04E+01,3.475369,-6.40E-01,DRL1,dihydroflavonol 4-reductase-like1
260095_at,0.001107,2.01E-05,1.04E+01,3.475105,7.10E-01,AT1G73230,nascent polypeptide-associated complex subunit beta
263400_s_at,0.00111,2.03E-05,1.03E+01,3.46904,6.70E-01,AT3G53870///AT2G31610,40S ribosomal protein S3-2///40S ribosomal protein S3-1
250777_at,0.001114,2.04E-05,-1.03E+01,3.463474,-6.42E-01,PYL5,abscisic acid receptor PYL5
264727_at,0.001121,2.06E-05,1.03E+01,3.452967,4.87E-01,CYTC-1,cytochrome C-1
256234_at,0.001121,2.06E-05,1.03E+01,3.451147,4.50E-01,AT3G12370,large subunit ribosomal protein L10
245891_at,0.001121,2.06E-05,-1.03E+01,3.449504,-6.43E-01,AAP2,amino acid permease 2
258939_at,0.001122,2.07E-05,-1.03E+01,3.445916,-8.41E-01,AT3G10020,hypothetical protein
251341_at,0.001127,2.09E-05,1.03E+01,3.438355,7.62E-01,AT3G60770,40S ribosomal protein S13-1
257026_at,0.001131,2.10E-05,1.03E+01,3.430828,5.20E-01,AT3G19200,hypothetical protein
259710_at,0.001131,2.10E-05,1.03E+01,3.429784,5.75E-01,AT1G77670,putative aminotransferase
251735_at,0.001156,2.15E-05,1.02E+01,3.40409,6.47E-01,FER3,ferritin 3
263010_at,0.001166,2.18E-05,-1.02E+01,3.392277,-7.22E-01,AT1G23330,alpha/beta-Hydrolases superfamily protein
249850_at,0.00117,2.19E-05,-1.02E+01,3.386361,-6.01E-01,AT5G23240,DNAJ heat shock N-terminal domain-containing protein
253777_at,0.001189,2.23E-05,1.02E+01,3.367331,5.18E-01,AT4G28450,WD repeat and SOF domain-containing protein 1
252677_at,0.001197,2.25E-05,1.02E+01,3.357283,5.07E-01,NIT3,nitrilase 3
AFFX-PheX-M_at,0.001198,2.26E-05,1.02E+01,3.354552,3.78E-01,,
246781_at,0.001208,2.29E-05,-1.01E+01,3.339645,-8.46E-01,SFP1,sugar transporter ERD6-like 17
252511_at,0.001208,2.29E-05,1.01E+01,3.338795,5.49E-01,AT3G46280,protein kinase-like protein
256190_at,0.001208,2.29E-05,1.01E+01,3.338369,1.11,NCED5,9-cis-epoxycarotenoid dioxygenase
265948_at,0.001212,2.31E-05,1.01E+01,3.32947,1.39,ACO1,1-aminocyclopropane-1-carboxylate oxidase 1
263206_at,0.001212,2.31E-05,1.01E+01,3.32821,3.71E-01,AT1G10590,"nucleic acid-binding, OB-fold-like protein"
251018_at,0.001212,2.32E-05,1.01E+01,3.327521,6.63E-01,AT5G02450,60S ribosomal protein L36-3
265117_at,0.001212,2.32E-05,1.01E+01,3.325321,1.92,AT1G62500,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
257608_at,0.001221,2.34E-05,1.01E+01,3.315039,5.92E-01,HSP60-3A,heat shock protein 60-3A
250994_at,0.001224,2.36E-05,1.01E+01,3.309619,4.49E-01,AT5G02490,heat shock protein 70
248083_at,0.001228,2.37E-05,1.01E+01,3.304007,6.59E-01,AT5G55420,pseudo
264846_at,0.001243,2.42E-05,1.01E+01,3.281281,7.49E-01,AT2G17850,rhodanese-like domain-containing protein 17
260035_at,0.001243,2.42E-05,-1.01E+01,3.279952,-1.23,AT1G68850,peroxidase 11
259098_at,0.001243,2.43E-05,1.01E+01,3.27481,4.24E-01,AT3G04790,ribose 5-phosphate isomerase A
255895_at,0.001243,2.45E-05,-1.00E+01,3.269876,-4.94E-01,AT1G18020///AT1G17990,putative 12-oxophytodienoate reductase-like protein 2B///putative 12-oxophytodienoate reductase-like protein 2A
266981_at,0.001243,2.45E-05,1.00E+01,3.268403,7.37E-01,RPL23AA,60S ribosomal protein L23a-1
257054_at,0.001243,2.45E-05,-1.00E+01,3.267172,-4.10E-01,MT3,metallothionein 3
248812_at,0.001243,2.45E-05,-1.00E+01,3.267068,-6.39E-01,AT5G47330,palmitoyl protein thioesterase family protein
251942_at,0.001243,2.45E-05,1.00E+01,3.266229,8.09E-01,PDR9,ABC transporter G family member 37
251705_at,0.001243,2.46E-05,-1.00E+01,3.266027,-9.75E-01,WRKY70,WRKY transcription factor 70
